state_code,county_code,census_tract,pct_white_2018,pct_black_2018,pct_hispanic_2018,med_income_2018,med_property_value_2018,med_loan_amount_2018,med_cltv_2018,pct_white_2024,pct_black_2024,pct_hispanic_2024,med_income_2024,med_property_value_2024,med_loan_amount_2024,med_cltv_2024,delta_income,delta_property_value,delta_loan_amount,delta_white,delta_black,delta_hispanic,delta_cltv
IL,17031,17031814500,0.040,0.000,0.800,55,195000,165000,90,0.050,0.000,0.700,88.5,285000,230000,95,33.5,90000,65000,0.010,0.000,-0.100,5
IL,17031,17031814600,0.375,0.083,0.458,89.5,280000,245000,94.029,0.407,0.000,0.444,94,315000,265000,90,4.5,35000,20000,0.032,-0.083,-0.014,-4.029
IL,17031,17031814700,0.409,0.000,0.364,61,210000,170000,95,0.280,0.040,0.440,95,315000,275000,95,34,105000,105000,-0.129,0.040,0.076,0
IL,17031,17031814800,0.241,0.034,0.586,83,275000,215000,90,0.219,0.063,0.500,122,360000,325000,93.422,39,85000,110000,-0.023,0.028,-0.086,3.422
IL,17031,17031814900,0.154,0.000,0.615,73,255000,225000,91.354,0.091,0.091,0.545,130,445000,425000,95,57,190000,200000,-0.063,0.091,-0.070,3.646
IL,17031,17031815000,0.545,0.000,0.455,99,235000,215000,95,0.143,0.095,0.619,103,325000,285000,95,4,90000,70000,-0.403,0.095,0.165,0
IL,17031,17031815100,0.556,0.056,0.333,93,275000,240000,92.5,0.231,0.077,0.615,105,365000,325000,87,12,90000,85000,-0.325,0.021,0.282,-5.5
IL,17031,17031815200,0.356,0.000,0.533,72,215000,195000,95,0.175,0.100,0.650,86,300000,240000,95,14,85000,45000,-0.181,0.100,0.117,0
IL,17031,17031815300,0.296,0.037,0.556,85,225000,185000,95,0.487,0.000,0.436,108,325000,275000,90,23,100000,90000,0.191,-0.037,-0.120,-5
IL,17031,17031815400,0.513,0.128,0.154,96,255000,215000,90,0.341,0.024,0.439,115,365000,315000,80,19,110000,100000,-0.171,-0.104,0.285,-10
IL,17031,17031815500,0.340,0.000,0.489,73,215000,205000,95,0.286,0.107,0.393,110.5,295000,265000,94.5,37.5,80000,60000,-0.055,0.107,-0.097,-0.5
IL,17031,17031815600,0.488,0.047,0.302,74,245000,205000,90,0.500,0.000,0.357,113,365000,310000,90,39,120000,105000,0.012,-0.047,0.055,0
IL,17031,17031815701,0.723,0.021,0.064,159,415000,355000,83.417,0.644,0.044,0.111,204,515000,415000,80,45,100000,60000,-0.079,0.023,0.047,-3.417
IL,17031,17031815702,0.754,0.035,0.035,131,425000,345000,80,0.622,0.000,0.244,207,605000,425000,80,76,180000,80000,-0.132,-0.035,0.209,0
IL,17031,17031815800,0.615,0.000,0.231,130,335000,265000,89.98,0.750,0.000,0.250,118,420000,365000,80,-12,85000,100000,0.135,0.000,0.019,-9.98
IL,17031,17031815900,0.608,0.162,0.095,73,175000,125000,84.999,0.485,0.206,0.118,97.5,205000,170000,90,24.5,30000,45000,-0.123,0.044,0.023,5.001
IL,17031,17031816000,0.755,0.102,0.000,124,335000,255000,85,0.515,0.061,0.121,150,405000,325000,80,26,70000,70000,-0.240,-0.041,0.121,-5
IL,17031,17031816100,0.532,0.177,0.065,87.5,245000,195000,90.53999999999999,0.418,0.073,0.309,116,355000,295000,80,28.5,110000,100000,-0.114,-0.105,0.245,-10.54
IL,17031,17031816200,0.263,0.053,0.526,79,245000,205000,95,0.143,0.071,0.786,104,320000,280000,91,25,75000,75000,-0.120,0.019,0.259,-4
IL,17031,17031816300,0.182,0.045,0.682,55.5,190000,165000,95,0.042,0.042,0.792,74,290000,245000,95.9915,18.5,100000,80000,-0.140,-0.004,0.110,0.9915
IL,17031,17031816401,0.200,0.000,0.800,52,215000,205000,90,0.000,0.000,0.778,113,375000,325000,95,61,160000,120000,-0.200,0.000,-0.022,5
IL,17031,17031816402,0.167,0.000,0.833,49,195000,165000,95,0.333,0.000,0.333,101,435000,365000,90,52,240000,200000,0.167,0.000,-0.500,-5
IL,17031,17031816500,0.000,0.000,1.000,44,155000,135000,97,0.000,0.000,0.750,84.5,265000,125000,96.9695,40.5,110000,-10000,0.000,0.000,-0.250,-0.0305
IL,17031,17031816600,0.333,0.000,0.667,37,145000,125000,96.853,0.143,0.000,0.857,93,235000,215000,90,56,90000,90000,-0.190,0.000,0.190,-6.853
IL,17031,17031816700,0.111,0.000,0.889,49,195000,185000,95,0.154,0.000,0.692,86,315000,245000,95,37,120000,60000,0.043,0.000,-0.197,0
IL,17031,17031816800,0.240,0.200,0.400,58,195000,175000,90,0.118,0.088,0.647,91,280000,230000,95,33,85000,55000,-0.122,-0.112,0.247,5
IL,17031,17031816900,0.059,0.294,0.529,61,175000,155000,95,0.045,0.091,0.773,77.5,245000,210000,97,16.5,70000,55000,-0.013,-0.203,0.243,2
IL,17031,17031817000,0.143,0.286,0.571,55.5,180000,175000,97,0.000,0.100,0.750,84,265000,245000,95,28.5,85000,70000,-0.143,-0.186,0.179,-2
IL,17031,17031817101,0.000,0.308,0.615,59,175000,155000,95,0.000,0.250,0.500,62.5,250000,205000,95,3.5,75000,50000,0.000,-0.058,-0.115,0
IL,17031,17031817102,0.000,0.500,0.500,44,145000,140000,95,0.143,0.429,0.286,89,285000,235000,95,45,140000,95000,0.143,-0.071,-0.214,0
IL,17031,17031817200,0.000,0.353,0.647,48,145000,125000,97,0.000,0.300,0.700,95,285000,240000,95,47,140000,115000,0.000,-0.053,0.053,-2
IL,17031,17031817300,0.182,0.182,0.455,48,105000,105000,90,0.067,0.267,0.467,94,245000,225000,95,46,140000,120000,-0.115,0.085,0.012,5
IL,17031,17031817400,0.333,0.167,0.500,53,195000,180000,95.97,0.200,0.200,0.600,63,255000,200000,95.5,10,60000,20000,-0.133,0.033,0.100,-0.47
IL,17031,17031817500,0.000,0.143,0.857,52,175000,145000,97,0.167,0.333,0.500,83.5,285000,250000,96.5,31.5,110000,105000,0.167,0.190,-0.357,-0.5
IL,17031,17031817600,0.000,0.143,0.714,52,195000,175000,95,0.042,0.167,0.583,77.5,235000,165000,94.844,25.5,40000,-10000,0.042,0.024,-0.131,-0.156
IL,17031,17031817700,0.000,0.333,0.611,56.5,180000,145000,95,0.031,0.313,0.625,83,270000,210000,96.644,26.5,90000,65000,0.031,-0.021,0.014,1.644
IL,17031,17031817900,0.111,0.444,0.333,66,205000,195000,95,0.067,0.300,0.467,85.5,260000,245000,95,19.5,55000,50000,-0.044,-0.144,0.133,0
IL,17031,17031818000,0.238,0.333,0.333,60,235000,195000,95,0.167,0.042,0.667,82.5,305000,260000,95,22.5,70000,65000,-0.071,-0.292,0.333,0
IL,17031,17031818100,0.647,0.176,0.059,81,255000,235000,95,0.526,0.053,0.368,102,335000,305000,90,21,80000,70000,-0.121,-0.124,0.310,-5
IL,17031,17031818200,0.412,0.088,0.294,69.5,220000,180000,91.5,0.226,0.226,0.387,99,325000,295000,95,29.5,105000,115000,-0.186,0.138,0.093,3.5
IL,17031,17031818300,0.115,0.231,0.308,66.5,195000,185000,95,0.214,0.143,0.429,83,275000,250000,95,16.5,80000,65000,0.099,-0.088,0.121,0
IL,17031,17031818401,0.423,0.231,0.231,68.5,225000,195000,95,0.316,0.105,0.421,91,345000,285000,95,22.5,120000,90000,-0.107,-0.126,0.190,0
IL,17031,17031818402,0.393,0.107,0.321,69.5,235000,190000,85.67750000000001,0.393,0.214,0.286,89,330000,270000,89.6155,19.5,95000,80000,0.000,0.107,-0.036,3.938
IL,17031,17031818500,0.689,0.135,0.081,95,285000,225000,80,0.542,0.167,0.104,120,405000,315000,80,25,120000,90000,-0.148,0.032,0.023,0
IL,17031,17031818600,0.769,0.019,0.058,101.5,330000,255000,85,0.675,0.000,0.175,140.5,400000,335000,82.5,39,70000,80000,-0.094,-0.019,0.117,-2.5
IL,17031,17031818700,0.674,0.000,0.116,87,255000,215000,89.83,0.600,0.000,0.160,144,365000,315000,87.547,57,110000,100000,-0.074,0.000,0.044,-2.283
IL,17031,17031818800,0.756,0.013,0.115,94.5,245000,210000,81.05,0.636,0.000,0.250,121,350000,280000,86.07,26.5,105000,70000,-0.120,-0.013,0.135,5.02
IL,17031,17031818900,0.792,0.000,0.083,124,345000,275000,80,0.707,0.000,0.122,136,435000,325000,80,12,90000,50000,-0.084,0.000,0.039,0
IL,17031,17031819000,0.882,0.000,0.039,164,575000,395000,80,0.711,0.026,0.026,235,695000,570000,80,71,120000,175000,-0.172,0.026,-0.013,0
IL,17031,17031819100,0.500,0.050,0.400,61,185000,165000,90,0.222,0.056,0.556,89,255000,220000,95,28,70000,55000,-0.278,0.006,0.156,5
IL,17031,17031819200,0.242,0.000,0.636,60,205000,175000,95,0.242,0.030,0.576,85,275000,245000,95,25,70000,70000,0.000,0.030,-0.061,0
IL,17031,17031819300,0.783,0.000,0.130,85,275000,235000,90,0.292,0.042,0.375,120.5,340000,315000,95,35.5,65000,80000,-0.491,0.042,0.245,5
IL,17031,17031819400,0.500,0.045,0.227,93.5,270000,225000,90,0.423,0.077,0.192,97.5,355000,280000,90,4,85000,55000,-0.077,0.031,-0.035,0
IL,17031,17031819500,0.773,0.000,0.068,105.5,315000,235000,80,0.697,0.091,0.091,132,425000,295000,80,26.5,110000,60000,-0.076,0.091,0.023,0
IL,17031,17031819600,0.833,0.000,0.056,168.5,565000,445000,80,0.882,0.000,0.059,236,710000,540000,79.4845,67.5,145000,95000,0.049,0.000,0.003,-0.5155
IL,17031,17031819700,0.835,0.000,0.038,215,635000,455000,80,0.797,0.000,0.034,250,765000,585000,80,35,130000,130000,-0.039,0.000,-0.004,0
IL,17031,17031819801,0.861,0.000,0.000,225.5,710000,500000,80,0.756,0.000,0.022,325,895000,665000,80,99.5,185000,165000,-0.106,0.000,0.022,0
IL,17031,17031819802,0.861,0.000,0.056,208.5,565000,445000,80,0.759,0.000,0.034,248,705000,525000,80,39.5,140000,80000,-0.102,0.000,-0.021,0
IL,17031,17031819900,0.775,0.000,0.025,165.5,550000,405000,80,0.900,0.000,0.033,310,845000,625000,75,144.5,295000,220000,0.125,0.000,0.008,-5
IL,17031,17031820000,0.629,0.000,0.057,261,975000,715000,80,0.526,0.000,0.105,300,995000,535000,80,39,20000,-180000,-0.102,0.000,0.048,0
IL,17031,17031820101,0.697,0.020,0.061,118,395000,305000,80,0.744,0.035,0.047,174,580000,435000,80,56,185000,130000,0.047,0.015,-0.014,0
IL,17031,17031820103,0.769,0.000,0.051,163,465000,385000,80,0.588,0.000,0.206,134.5,420000,315000,80,-28.5,-45000,-70000,-0.181,0.000,0.155,0
IL,17031,17031820104,0.680,0.000,0.080,112,345000,305000,81.72,0.731,0.000,0.154,108.5,385000,300000,80,-3.5,40000,-5000,0.051,0.000,0.074,-1.72
IL,17031,17031820202,0.500,0.000,0.300,95,240000,190000,90,0.500,0.000,0.200,93,385000,335000,90,-2,145000,145000,0.000,0.000,-0.100,0
IL,17031,17031820300,0.000,0.077,0.923,62,185000,175000,95,0.000,0.063,0.813,68.5,285000,190000,88.5,6.5,100000,15000,0.000,-0.014,-0.111,-6.5
IL,17031,17031820400,0.125,0.063,0.813,45,155000,135000,97,0.000,0.000,0.714,75,285000,125000,92.552,30,130000,-10000,-0.125,-0.063,-0.098,-4.448
IL,17031,17031820501,0.515,0.000,0.333,67,205000,185000,92.18,0.302,0.000,0.558,92,305000,255000,95,25,100000,70000,-0.213,0.000,0.225,2.82
IL,17031,17031820502,0.786,0.000,0.071,67,210000,175000,90,0.250,0.000,0.450,81,305000,265000,95,14,95000,90000,-0.536,0.000,0.379,5
IL,17031,17031820603,0.792,0.000,0.125,64.5,200000,175000,90,0.333,0.000,0.458,100,295000,265000,95,35.5,95000,90000,-0.458,0.000,0.333,5
IL,17031,17031820604,0.778,0.000,0.111,55,175000,165000,95,0.455,0.000,0.455,81,285000,225000,90,26,110000,60000,-0.323,0.000,0.343,-5
IL,17031,17031820605,0.571,0.000,0.143,68,175000,145000,86.38,0.200,0.067,0.467,145,375000,315000,95,77,200000,170000,-0.371,0.067,0.324,8.62
IL,17031,17031820606,0.716,0.041,0.149,62,215000,175000,90,0.759,0.034,0.103,97,285000,245000,88,35,70000,70000,0.042,-0.006,-0.045,-2
IL,17031,17031820700,0.238,0.000,0.690,62,200000,175000,95,0.094,0.031,0.719,83.5,275000,245000,95,21.5,75000,70000,-0.144,0.031,0.028,0
IL,17031,17031820800,0.188,0.000,0.688,61.5,195000,160000,82.5,0.059,0.000,0.824,70,285000,255000,96.5,8.5,90000,95000,-0.129,0.000,0.136,14
IL,17031,17031820901,0.292,0.000,0.625,54.5,190000,160000,90,0.161,0.000,0.645,87,325000,275000,95,32.5,135000,115000,-0.130,0.000,0.020,5
IL,17031,17031820902,0.138,0.034,0.586,52,195000,165000,95,0.094,0.031,0.719,78,280000,245000,94.5,26,85000,80000,-0.044,-0.003,0.133,-0.5
IL,17031,17031821001,0.393,0.000,0.571,65.5,210000,185000,92.5,0.125,0.000,0.542,97.5,345000,305000,90,32,135000,120000,-0.268,0.000,-0.030,-2.5
IL,17031,17031821002,0.293,0.000,0.610,57,205000,185000,94,0.138,0.000,0.621,84,315000,255000,92,27,110000,70000,-0.155,0.000,0.011,-2
IL,17031,17031821101,0.429,0.000,0.429,58,205000,165000,93.75,0.200,0.000,0.600,95.5,340000,320000,95,37.5,135000,155000,-0.229,0.000,0.171,1.25
IL,17031,17031821102,0.360,0.000,0.480,71,215000,205000,95,0.133,0.000,0.600,88,335000,225000,95,17,120000,20000,-0.227,0.000,0.120,0
IL,17031,17031821200,0.111,0.111,0.778,38,115000,75000,96.5,0.053,0.316,0.474,72,235000,195000,95,34,120000,120000,-0.058,0.205,-0.304,-1.5
IL,17031,17031821300,0.143,0.143,0.714,61,135000,95000,80,0.000,0.318,0.364,73.5,220000,180000,95,12.5,85000,85000,-0.143,0.175,-0.351,15
IL,17031,17031821401,0.000,0.750,0.125,46,110000,95000,96,0.063,0.500,0.313,75.5,175000,140000,95,29.5,65000,45000,0.063,-0.250,0.188,-1
IL,17031,17031821402,0.100,0.800,0.000,58.5,105000,85000,97.095,0.000,0.500,0.333,80.5,215000,190000,96.726,22,110000,105000,-0.100,-0.300,0.333,-0.369
IL,17031,17031821600,0.075,0.250,0.525,59,170000,150000,95,0.148,0.037,0.593,70,275000,235000,95,11,105000,85000,0.073,-0.213,0.068,0
IL,17031,17031821700,0.636,0.121,0.152,103,215000,195000,80,0.459,0.081,0.270,92,305000,275000,90,-11,90000,80000,-0.177,-0.040,0.119,10
IL,17031,17031821800,0.419,0.258,0.258,70,195000,175000,95,0.436,0.077,0.359,101,285000,245000,88.53,31,90000,70000,0.017,-0.181,0.101,-6.47
IL,17031,17031821900,0.732,0.024,0.195,67,205000,175000,88.68,0.378,0.135,0.324,111,285000,245000,90,44,80000,70000,-0.353,0.111,0.129,1.32
IL,17031,17031822000,0.500,0.050,0.450,57,145000,125000,91.5,0.300,0.000,0.650,63,225000,205000,97,6,80000,80000,-0.200,-0.050,0.200,5.5
IL,17031,17031822101,0.419,0.093,0.279,74,215000,165000,95,0.182,0.030,0.485,83,285000,265000,95,9,70000,100000,-0.237,-0.063,0.206,0
IL,17031,17031822102,0.294,0.333,0.255,68,135000,125000,94.97,0.227,0.205,0.432,82,215000,195000,95,14,80000,70000,-0.067,-0.129,0.177,0.03
IL,17031,17031822200,0.344,0.063,0.469,66.5,205000,170000,95,0.130,0.043,0.565,97,285000,265000,95,30.5,80000,95000,-0.213,-0.019,0.096,0
IL,17031,17031822301,0.167,0.067,0.633,56.5,190000,165000,95,0.242,0.091,0.515,82,295000,225000,95,25.5,105000,60000,0.076,0.024,-0.118,0
IL,17031,17031822302,0.488,0.024,0.439,75,185000,155000,90,0.344,0.250,0.313,82,280000,235000,95,7,95000,80000,-0.144,0.226,-0.127,5
IL,17031,17031822400,0.541,0.054,0.270,48,125000,115000,95,0.294,0.020,0.392,85,245000,175000,90,37,120000,60000,-0.246,-0.034,0.122,-5
IL,17031,17031822500,0.654,0.000,0.192,72,205000,175000,94.9945,0.360,0.040,0.600,103,315000,245000,94.419,31,110000,70000,-0.294,0.040,0.408,-0.5755
IL,17031,17031822601,0.627,0.039,0.294,75,225000,205000,95,0.342,0.105,0.447,103,315000,280000,93.55250000000001,28,90000,75000,-0.285,0.066,0.153,-1.4475
IL,17031,17031822602,0.663,0.100,0.113,65,185000,155000,90,0.447,0.128,0.298,97,255000,215000,85,32,70000,60000,-0.216,0.028,0.185,-5
IL,17031,17031822701,0.284,0.270,0.338,51,115000,95000,95,0.194,0.236,0.472,59,175000,150000,95,8,60000,55000,-0.089,-0.034,0.134,0
IL,17031,17031822702,0.438,0.188,0.188,60,155000,125000,95,0.286,0.107,0.429,96,320000,140000,91.37100000000001,36,165000,15000,-0.152,-0.080,0.241,-3.629
IL,17031,17031822801,0.605,0.053,0.211,50,85000,80000,95,0.467,0.044,0.444,72,155000,145000,95,22,70000,65000,-0.139,-0.008,0.234,0
IL,17031,17031822802,0.613,0.032,0.097,68,215000,185000,90,0.464,0.107,0.286,109.5,305000,275000,95,41.5,90000,90000,-0.149,0.075,0.189,5
IL,17031,17031822900,0.500,0.000,0.333,56,200000,165000,85,0.444,0.000,0.444,83,275000,255000,95,27,75000,90000,-0.056,0.000,0.111,10
IL,17031,17031823001,0.545,0.121,0.121,57,125000,115000,90,0.488,0.049,0.268,73,215000,175000,95,16,90000,60000,-0.058,-0.072,0.147,5
IL,17031,17031823002,0.474,0.026,0.368,53.5,165000,135000,92.22999999999999,0.300,0.133,0.300,86,275000,235000,92.68,32.5,110000,100000,-0.174,0.107,-0.068,0.45
IL,17031,17031823101,0.588,0.088,0.206,58.5,150000,110000,80,0.407,0.000,0.333,75,255000,215000,86.25,16.5,105000,105000,-0.181,-0.088,0.127,6.25
IL,17031,17031823102,0.667,0.037,0.111,63,175000,165000,95,0.579,0.053,0.211,84,275000,245000,95,21,100000,80000,-0.088,0.016,0.099,0
IL,17031,17031823200,0.459,0.243,0.162,55,155000,125000,95,0.308,0.154,0.436,87,305000,255000,86.667,32,150000,130000,-0.152,-0.089,0.274,-8.333
IL,17031,17031823302,0.367,0.467,0.133,54,125000,115000,97,0.250,0.083,0.583,72.5,170000,160000,95,18.5,45000,45000,-0.117,-0.383,0.450,-2
IL,17031,17031823303,0.381,0.238,0.381,69,175000,165000,95,0.200,0.000,0.600,67,275000,235000,97,-2,100000,70000,-0.181,-0.238,0.219,2
IL,17031,17031823304,0.500,0.136,0.318,50.5,95000,80000,95.43,0.133,0.033,0.700,80.5,225000,200000,95,30,130000,120000,-0.367,-0.103,0.382,-0.43
IL,17031,17031823400,0.200,0.300,0.300,62,130000,105000,95,0.350,0.250,0.350,76,215000,180000,95,14,85000,75000,0.150,-0.050,0.050,0
IL,17031,17031823500,0.409,0.045,0.455,65.5,140000,125000,95,0.208,0.292,0.417,84,235000,215000,96,18.5,95000,90000,-0.201,0.246,-0.038,1
IL,17031,17031823602,0.758,0.099,0.044,58,115000,95000,90,0.544,0.152,0.215,73,195000,155000,90,15,80000,60000,-0.214,0.053,0.171,0
IL,17031,17031823604,0.725,0.050,0.050,95,285000,235000,85.326,0.679,0.000,0.214,147,400000,360000,90,52,115000,125000,-0.046,-0.050,0.164,4.674
IL,17031,17031823605,0.594,0.031,0.219,86,270000,205000,86.465,0.727,0.030,0.152,109,365000,295000,80,23,95000,90000,0.134,-0.001,-0.067,-6.465
IL,17031,17031823702,0.773,0.000,0.068,76,265000,225000,84.89150000000001,0.633,0.041,0.224,98,395000,305000,85,22,130000,80000,-0.140,0.041,0.156,0.1085
IL,17031,17031823703,0.647,0.020,0.157,53,165000,145000,90,0.708,0.000,0.125,87,255000,225000,90,34,90000,80000,0.061,-0.020,-0.032,0
IL,17031,17031823704,0.674,0.022,0.109,65,245000,205000,85,0.568,0.027,0.270,103,375000,285000,85,38,130000,80000,-0.106,0.005,0.162,0
IL,17031,17031823705,0.714,0.000,0.179,68,230000,205000,92.5,0.613,0.000,0.258,126,365000,315000,80,58,135000,110000,-0.101,0.000,0.079,-12.5
IL,17031,17031823801,0.810,0.000,0.095,105,395000,305000,80,0.717,0.019,0.075,132,445000,335000,80,27,50000,30000,-0.093,0.019,-0.020,0
IL,17031,17031823803,0.792,0.000,0.091,66,235000,195000,90,0.653,0.042,0.125,98,355000,285000,85,32,120000,90000,-0.139,0.042,0.034,-5
IL,17031,17031823805,0.831,0.034,0.000,53,155000,125000,90,0.576,0.051,0.153,80,225000,195000,89.474,27,70000,70000,-0.254,0.017,0.153,-0.526
IL,17031,17031823806,0.621,0.069,0.172,58,155000,125000,90,0.600,0.000,0.240,78,265000,215000,95,20,110000,90000,-0.021,-0.069,0.068,5
IL,17031,17031823901,0.787,0.064,0.064,113,325000,235000,80,0.545,0.045,0.091,170,475000,405000,80,57,150000,170000,-0.242,-0.018,0.027,0
IL,17031,17031823903,0.860,0.023,0.047,98,285000,235000,80,0.674,0.023,0.116,138,465000,365000,80,40,180000,130000,-0.186,0.000,0.070,0
IL,17031,17031823904,0.889,0.022,0.000,108,225000,205000,80,0.933,0.000,0.000,145,350000,265000,78.961,37,125000,60000,0.044,-0.022,0.000,-1.039
IL,17031,17031824003,0.875,0.000,0.054,89.5,355000,260000,85,0.821,0.000,0.077,135,385000,335000,80,45.5,30000,75000,-0.054,0.000,0.023,-5
IL,17031,17031824004,0.830,0.021,0.043,119,375000,295000,80,0.698,0.000,0.093,216,625000,405000,79.938,97,250000,110000,-0.132,-0.021,0.050,-0.062
IL,17031,17031824005,0.862,0.000,0.000,119,360000,295000,89.872,0.675,0.013,0.065,203,635000,435000,80,84,275000,140000,-0.187,0.013,0.065,-9.872
IL,17031,17031824006,0.820,0.036,0.054,151,495000,385000,80,0.708,0.000,0.063,189.5,695000,540000,79.9875,38.5,200000,155000,-0.111,-0.036,0.008,-0.0125
IL,17031,17031824105,0.780,0.000,0.037,73,270000,235000,80,0.675,0.013,0.130,108,375000,315000,80,35,105000,80000,-0.105,0.013,0.093,0
IL,17031,17031824106,0.726,0.036,0.095,79.5,285000,210000,85.8765,0.677,0.015,0.138,100,385000,255000,80,20.5,100000,45000,-0.049,-0.020,0.043,-5.8765
IL,17031,17031824107,0.818,0.045,0.057,72.5,255000,205000,85,0.707,0.054,0.076,94.5,360000,255000,82.027,22,105000,50000,-0.112,0.009,0.019,-2.973
IL,17031,17031824113,0.758,0.045,0.091,107,345000,275000,80,0.690,0.048,0.095,131.5,455000,345000,80,24.5,110000,70000,-0.067,0.002,0.004,0
IL,17031,17031824114,0.769,0.000,0.038,143.5,355000,280000,80,0.726,0.032,0.032,150,380000,310000,80,6.5,25000,30000,-0.043,0.032,-0.006,0
IL,17031,17031824115,0.784,0.000,0.027,70,185000,165000,86.95,0.774,0.065,0.000,94,275000,255000,90,24,90000,90000,-0.010,0.065,-0.027,3.05
IL,17031,17031824116,0.781,0.063,0.047,80,230000,195000,88.425,0.565,0.000,0.196,82.5,265000,225000,88.7375,2.5,35000,30000,-0.216,-0.063,0.149,0.3125
IL,17031,17031824119,0.850,0.000,0.017,99.5,315000,245000,80,0.712,0.038,0.058,142,450000,345000,80,42.5,135000,100000,-0.138,0.038,0.041,0
IL,17031,17031824121,0.822,0.022,0.044,76,225000,185000,94.99,0.882,0.000,0.059,93,325000,295000,90,17,100000,110000,0.060,-0.022,0.014,-4.99
IL,17031,17031824122,0.754,0.115,0.016,78,265000,205000,80.029,0.654,0.115,0.115,88.5,270000,250000,90,10.5,5000,45000,-0.100,0.001,0.099,9.971
IL,17031,17031824123,0.800,0.040,0.053,60,205000,165000,90,0.611,0.056,0.181,83.5,300000,255000,91.158,23.5,95000,90000,-0.189,0.016,0.127,1.158
IL,17031,17031824300,0.000,0.400,0.600,66,165000,155000,95,0.000,0.417,0.417,75,265000,155000,94.852,9,100000,0,0.000,0.017,-0.183,-0.148
IL,17031,17031824400,0.750,0.000,0.250,55.5,200000,145000,87.5,0.182,0.091,0.636,58,215000,185000,97,2.5,15000,40000,-0.568,0.091,0.386,9.5
IL,17031,17031824503,0.720,0.065,0.118,62,115000,95000,85,0.525,0.125,0.163,75,175000,155000,95,13,60000,60000,-0.195,0.060,0.044,10
IL,17031,17031824505,0.759,0.074,0.111,63,175000,135000,94.95750000000001,0.490,0.000,0.224,90,285000,195000,95,27,110000,60000,-0.269,-0.074,0.113,0.0425
IL,17031,17031824507,0.804,0.071,0.054,69,205000,175000,87.5,0.486,0.081,0.081,94,315000,275000,90,25,110000,100000,-0.317,0.010,0.028,2.5
IL,17031,17031824601,0.641,0.103,0.179,60,125000,115000,95,0.533,0.167,0.167,79,250000,200000,82.5,19,125000,85000,-0.108,0.064,-0.013,-12.5
IL,17031,17031824602,0.656,0.063,0.234,60.5,175000,140000,92.9125,0.381,0.048,0.214,73,240000,220000,95,12.5,65000,80000,-0.275,-0.015,-0.020,2.0875
IL,17031,17031824701,0.647,0.000,0.353,54,155000,135000,95,0.190,0.095,0.571,85,245000,205000,95,31,90000,70000,-0.457,0.095,0.218,0
IL,17031,17031824702,0.355,0.000,0.645,50,135000,115000,97,0.346,0.000,0.500,81.5,230000,195000,95.201,31.5,95000,80000,-0.009,0.000,-0.145,-1.799
IL,17031,17031824800,0.185,0.111,0.481,52,125000,105000,95,0.071,0.036,0.786,70,205000,170000,95,18,80000,65000,-0.114,-0.075,0.304,0
IL,17031,17031824900,0.111,0.222,0.556,52,115000,125000,97,0.167,0.250,0.500,85.5,215000,190000,95.999,33.5,100000,65000,0.056,0.028,-0.056,-1.001
IL,17031,17031825000,0.816,0.026,0.053,61.5,160000,140000,93.995,0.767,0.033,0.067,87,280000,230000,90,25.5,120000,90000,-0.049,0.007,0.014,-3.995
IL,17031,17031825200,0.438,0.188,0.188,57.5,165000,145000,93.152,0.455,0.000,0.364,89,265000,235000,97,31.5,100000,90000,0.017,-0.188,0.176,3.848
IL,17031,17031825302,0.750,0.159,0.023,80.5,195000,175000,93.45,0.522,0.133,0.111,110,345000,290000,89.7855,29.5,150000,115000,-0.228,-0.026,0.088,-3.6645
IL,17031,17031825303,0.833,0.056,0.028,64,195000,165000,90,0.771,0.057,0.057,83,275000,245000,90,19,80000,80000,-0.062,0.002,0.029,0
IL,17031,17031825304,0.725,0.059,0.059,72,195000,155000,90,0.667,0.071,0.071,90,320000,235000,87.8365,18,125000,80000,-0.059,0.013,0.013,-2.1635
IL,17031,17031825400,0.805,0.065,0.052,68,145000,135000,95,0.646,0.077,0.154,83,245000,205000,89.744,15,100000,70000,-0.159,0.012,0.102,-5.256
IL,17031,17031825501,0.300,0.600,0.000,60.5,140000,130000,95,0.107,0.536,0.286,74.5,225000,165000,97,14,85000,35000,-0.193,-0.064,0.286,2
IL,17031,17031825503,0.111,0.444,0.167,49.5,140000,120000,95,0.256,0.419,0.279,77,205000,175000,97,27.5,65000,55000,0.145,-0.026,0.112,2
IL,17031,17031825504,0.000,0.600,0.000,62,125000,115000,95,0.000,0.684,0.211,66,195000,175000,95,4,70000,60000,0.000,0.084,0.211,0
IL,17031,17031825505,0.200,0.600,0.100,71,150000,120000,92.5,0.083,0.417,0.333,79.5,220000,195000,95.58,8.5,70000,75000,-0.117,-0.183,0.233,3.08
IL,17031,17031825600,0.000,0.333,0.333,51.5,105000,100000,96.655,0.033,0.267,0.467,58,175000,155000,95.25399999999999,6.5,70000,55000,0.033,-0.067,0.133,-1.401
IL,17031,17031825700,0.000,0.333,0.667,78,85000,85000,95,0.118,0.353,0.235,66,205000,195000,96.98,-12,120000,110000,0.118,0.020,-0.431,1.98
IL,17031,17031825801,0.000,1.000,0.000,58,125000,95000,99.717,0.077,0.769,0.077,108,245000,175000,95,50,120000,80000,0.077,-0.231,0.077,-4.717
